_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1139043279,false,finalized,3,1/24/2017 11:15:03,Neut,0.6642,W11-1403,"Automatic item generation is an effective way of constructing many items with controlled difficulties, based on a set of predefined task parameters (Enright et al., 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"(Enright et al., 2002",The goal of our item generation project is to develop a model to support optimal problem and test construction.,national project on item generation for testing student competencies in solving probability problems.,
1139043280,false,finalized,3,1/24/2017 09:53:01,Pos,0.689,W11-1403,"Automatic item generation is an effective way of constructing many items with controlled difficulties, based on a set of predefined task parameters (Enright et al., 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Deane and Sheehan, 2003",The goal of our item generation project is to develop a model to support optimal problem and test construction.,national project on item generation for testing student competencies in solving probability problems.,
1139043281,false,finalized,3,1/24/2017 09:12:25,Pos,1.0,W11-1403,"Automatic item generation is an effective way of constructing many items with controlled difficulties, based on a set of predefined task parameters (Enright et al., 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Arendasy et al., 2006",The goal of our item generation project is to develop a model to support optimal problem and test construction.,national project on item generation for testing student competencies in solving probability problems.,
1139043282,false,finalized,3,1/24/2017 11:27:35,Neut,1.0,W11-1403,"Automatic item generation is an effective way of constructing many items with controlled difficulties, based on a set of predefined task parameters (Enright et al., 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Holling et al., 2009)",The goal of our item generation project is to develop a model to support optimal problem and test construction.,national project on item generation for testing student competencies in solving probability problems.,
1139043283,false,finalized,3,1/24/2017 09:15:03,Neut,1.0,W11-1403,"iron and Williamson, 2002; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"iron and Williamson, 2002","A system that uses a linguistically sophisticated approach, thus in principle allowing for similar text variations as Genpex, is ModelCreator (Deane and Sheehan, 2003; Higgins et al., 2005).","(Left: German original, right: English translation.)",
1139043284,false,finalized,3,1/24/2017 09:45:36,Neut,1.0,W11-1403,"iron and Williamson, 2002; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Arendasy et al., 2006","A system that uses a linguistically sophisticated approach, thus in principle allowing for similar text variations as Genpex, is ModelCreator (Deane and Sheehan, 2003; Higgins et al., 2005).","(Left: German original, right: English translation.)",
1139043285,false,finalized,3,1/24/2017 12:28:21,Neut,1.0,W11-1403,"iron and Williamson, 2002; Arendasy et al., 2006; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Holling et al., 2009)","A system that uses a linguistically sophisticated approach, thus in principle allowing for similar text variations as Genpex, is ModelCreator (Deane and Sheehan, 2003; Higgins et al., 2005).","(Left: German original, right: English translation.)",
1139043286,false,finalized,3,1/24/2017 11:44:41,Neut,1.0,W11-1403,"A system that uses a linguistically sophisticated approach, thus in principle allowing for similar text variations as Genpex, is ModelCreator (Deane and Sheehan, 2003; Higgins et al., 2005).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"(Deane and Sheehan, 2003","However, this system focuses on semantic factors influencing the expression of events with different participants (e.g., different types of vehicles) rather than on generating linguistic variations.","iron and Williamson, 2002; Arendasy et al., 2006; Holling et al., 2009).",
1139043287,false,finalized,3,1/24/2017 10:29:04,Neut,0.6788,W11-1403,"A system that uses a linguistically sophisticated approach, thus in principle allowing for similar text variations as Genpex, is ModelCreator (Deane and Sheehan, 2003; Higgins et al., 2005).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Higgins et al., 2005)","However, this system focuses on semantic factors influencing the expression of events with different participants (e.g., different types of vehicles) rather than on generating linguistic variations.","iron and Williamson, 2002; Arendasy et al., 2006; Holling et al., 2009).",
1139043288,false,finalized,3,1/24/2017 11:44:41,Neut,1.0,W11-1403,See Boer Rookhuiszen (2011) for more details on how probability problems are constructed.,http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2011),3 Language Generation,A warning is also issued if the edited problem contains properties for which no lexical information is available.,
1139043289,false,finalized,3,1/24/2017 10:41:36,Pos,0.6583,W11-1403,"Its architecture reflects the language generation pipeline of Reiter and Dale (2000), with three modules: Document Planner, Microplanner and Surface Realizer.",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2000),"Information between the modules is exchanged in the form of a list of sentence trees, each defining the content and grammatical structure of a sentence.",An overview of the NLG component of Genpex is given in Figure 3.,
1139043290,false,finalized,3,1/24/2017 11:45:00,Neut,1.0,W11-1403,"According to Deane and Sheehan (2003), it is possible to change the wording of a text without changing its difficulty.",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2003),"Reiter and Dale (2000) state that for example aggregating multiple sentences does not change the information they express, but improves the readability and fluency of the text.","When introducing variation in the narrative form of the exercise, it is important that variations of the same exercise should all have the same meaning and approximately the same difficulty.",
1139043291,false,finalized,3,1/24/2017 11:09:22,Neut,1.0,W11-1403,"Reiter and Dale (2000) state that for example aggregating multiple sentences does not change the information they express, but improves the readability and fluency of the text.",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2000),This is what we want to achieve: adding variation to the text without affecting its interpretation.,"According to Deane and Sheehan (2003), it is possible to change the wording of a text without changing its difficulty.",
1139043292,false,finalized,3,1/24/2017 11:54:35,Neut,1.0,W11-1403,Fairon and Williams (2002).,http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2002),Aggregation.,"Given that understanding the question is crucial for solving the exercise, and that varying the way the questions are asked might cause confusion, we chose to adhere to a fixed format for the questions, cf.",
1139043293,false,finalized,3,1/24/2017 10:30:50,Neut,1.0,W11-1403,"This is the removal of duplicate words from sentences, which typically applies to aggregated sentences (Harbusch and Kempen, 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"(Harbusch and Kempen, 2009)","Genpex can apply different types of ellipsis, such as Gapping and Conjunction Reduction.",Ellipsis.,
1139043294,false,finalized,3,1/24/2017 09:29:13,Pos,0.646,W11-1403,"The existence of such preferred formulations is in line with the results of Cahill and Forst (2010), who carried out an experiment in which native speakers of German evaluated a number of alternative realisations of the same sentence.",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2010),"Their subjects accepted some variation in word order, but showed a clear preference for some of the alternatives.","As a consequence, the system frequently applies too much or too little ellipsis to the generated sentences, with less than ideal (though not ungrammatical) results.",
1139043295,false,finalized,3,1/24/2017 09:54:59,Pos,1.0,W11-1403,"This makes it relatively easy to test the influence of those factors on the difficulty of the exercise, for example by carrying out the kind of statistical and cognitive analysis advocated by Graf et al (2005).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2005),"The effect of the main parameters of the probability problems in Genpex (i.e., the type of question being asked) was already statistically analyzed by Holling et al (2009) and Zeuch (In preparation).","The underlying probability problem is saved together with the text as well, so all factors that certainly or potentially influence item difficulty are known.",
1139043296,false,finalized,3,1/24/2017 11:46:02,Neut,1.0,W11-1403,"The effect of the main parameters of the probability problems in Genpex (i.e., the type of question being asked) was already statistically analyzed by Holling et al (2009) and Zeuch (In preparation).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2009),"They used automatically generated items similar to the exercises generated by Genpex, except that their exercises did not have variations in wording apart from context-related ones.","This makes it relatively easy to test the influence of those factors on the difficulty of the exercise, for example by carrying out the kind of statistical and cognitive analysis advocated by Graf et al (2005).",
1139043297,false,finalized,3,1/24/2017 09:04:17,Neut,0.6829,W11-1403,"Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,(2009),"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).","They used automatically generated items similar to the exercises generated by Genpex, except that their exercises did not have variations in wording apart from context-related ones.",
1139043298,false,finalized,3,1/24/2017 11:50:33,Neut,1.0,W11-1403,"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"(Enright et al., 2002","The initial development and testing of the system is a one-time investment, which we expect will pay off afterward when large amounts of test items can be created with little effort.","Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",
1139043299,false,finalized,3,1/24/2017 09:33:50,Pos,0.6611,W11-1403,"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Fairon and Williamson, 2002","The initial development and testing of the system is a one-time investment, which we expect will pay off afterward when large amounts of test items can be created with little effort.","Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",
1139043300,false,finalized,3,1/24/2017 10:51:02,Neut,0.6899,W11-1403,"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Deane and Sheehan, 2003","The initial development and testing of the system is a one-time investment, which we expect will pay off afterward when large amounts of test items can be created with little effort.","Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",
1139043301,false,finalized,3,1/24/2017 11:31:35,Neut,1.0,W11-1403,"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Arendasy et al., 2006","The initial development and testing of the system is a one-time investment, which we expect will pay off afterward when large amounts of test items can be created with little effort.","Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",
1139043302,false,finalized,3,1/24/2017 08:41:35,Pos,0.6444,W11-1403,"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Holling et al., 2008","The initial development and testing of the system is a one-time investment, which we expect will pay off afterward when large amounts of test items can be created with little effort.","Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",
1139043303,false,finalized,3,1/24/2017 11:51:29,Pos,0.3476,W11-1403,"Once we know more about the effects of the textual variations, Genpex can be of great value to test developers, given that there exists a great need for large amounts of learning and assessment materials with a controlled level of difficulty (Enright et al., 2002; Fairon and Williamson, 2002; Deane and Sheehan, 2003; Arendasy et al., 2006; Holling et al., 2008; Holling et al., 2009).",http://www.aclweb.org/anthology/W/W11/W11-1403.pdf,"Holling et al., 2009)","The initial development and testing of the system is a one-time investment, which we expect will pay off afterward when large amounts of test items can be created with little effort.","Also, the exercises used by Holling et al (2009) mentioned probabilities instead of counts in the statements.",
1139043304,false,finalized,3,1/24/2017 10:18:53,Neut,1.0,P97-1062,"As the basic mechanism for parsing text into a shallow semantic representation, we choose a shiftreduce type parser (Marcus, 1980).",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Marcus, 1980)",It breaks parsing into an ordered sequence of small and manageable parse actions such as shift and reduce.,2 Basic Parsing Paradigm,
1139043305,false,finalized,3,1/24/2017 10:41:36,Neut,0.6478,P97-1062,"We extended the standard ID3 model (Quinlan, 1986) to more general hybrid decision structures.",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Quinlan, 1986)","In our tests, the best performing structure was a decision list (Rivest, 1987) of hierarchical decision trees, whose simplified basic structure is illustrated in figure 3.","A set of parse examples, as already described in the previous section, is then fed into an 1D3-based learning routine that generates a decision structure, which can then 'classify' any given parse state by proposing what parse action to perform next.",
1139043306,false,finalized,3,1/24/2017 10:44:35,Pos,0.689,P97-1062,"In our tests, the best performing structure was a decision list (Rivest, 1987) of hierarchical decision trees, whose simplified basic structure is illustrated in figure 3.",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Rivest, 1987)","Note that in the 'reduce operation tree', the system first decides whether or not to perform a reduction before deciding on a specific reduction.","We extended the standard ID3 model (Quinlan, 1986) to more general hybrid decision structures.",
1139043307,false,finalized,3,1/24/2017 10:59:22,Neut,0.6581,P97-1062,"We believe that an extensive collection of complex translation pairs in the bilingual dictionary is critical for translation quality and we are confident that its acquisition can be at least partially automated by using techniques like those described in (Smadja et al., 1996).",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Smadja et al., 1996)",Complex translation entries are preprocessed using the same parser as for normal text.,"ambiguous with respect to German, but the English compound conclusively maps to the German compound ""Zinssatz"".",
1139043308,false,finalized,3,1/24/2017 11:48:38,Neut,0.6966,P97-1062,"Our basic parsing and interactive training paradigm is based on (Simmons and Yu, 1992).",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Simmons and Yu, 1992)","We have extended their work by significantly increasing the expressiveness of the parse action and feature languages, in particular by moving far beyond the few simple features that were limited to syntax only, by adding more background knowledge and by introducing a sophisticated machine learning component.",7 Related Work,
1139043309,false,finalized,3,1/24/2017 09:34:40,Neut,0.6525,P97-1062,"(Magerman, 1995) uses a decision tree model similar to ours, training his system SPATTER with parse action sequences for 40,000 Wall Street Journal sentences derived from the Penn Treebank (Marcus et al., 1993).",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Magerman, 1995)","Questioning the traditional n-grams, Magerman already advocates a heavier reliance on contextual information.","We have extended their work by significantly increasing the expressiveness of the parse action and feature languages, in particular by moving far beyond the few simple features that were limited to syntax only, by adding more background knowledge and by introducing a sophisticated machine learning component.",
1139043310,false,finalized,3,1/24/2017 10:44:35,Neut,1.0,P97-1062,"(Magerman, 1995) uses a decision tree model similar to ours, training his system SPATTER with parse action sequences for 40,000 Wall Street Journal sentences derived from the Penn Treebank (Marcus et al., 1993).",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Marcus et al., 1993)","Questioning the traditional n-grams, Magerman already advocates a heavier reliance on contextual information.","We have extended their work by significantly increasing the expressiveness of the parse action and feature languages, in particular by moving far beyond the few simple features that were limited to syntax only, by adding more background knowledge and by introducing a sophisticated machine learning component.",
1139043311,false,finalized,3,1/24/2017 11:54:11,Neut,1.0,P97-1062,"(Collins, 1996) focuses on bigram lexical dependencies (BLD).",http://www.aclweb.org/anthology/P/P97/P97-1062.pdf,"(Collins, 1996)","Trained on the same 40,000 sentences as Spatter, it relies on a much more limited type of context than our system and needs little background knowledge.","While this necessitates the involvement of a parsing supervisor for training, we are able to perform deterministic parsing and get already very good test results for only 256 training sentences.",
1139043312,false,finalized,3,1/24/2017 11:31:10,Neut,1.0,W07-2203,Collins (1999) is a detailed exposition of one such ongoing line of research which utilizes the Wall Street Journal (WSJ) sections of the Penn Treebank (PTB).,http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1999),"However, there are disadvantages to this approach.","Extant statistical parsers require extensive and detailed treebanks, as many of their lexical and structural parameters are estimated in a fullysupervised fashion from treebank derivations.",
1139043313,false,finalized,3,1/24/2017 10:51:02,Neut,1.0,W07-2203,"For example, Hockenmeier (2003) trains a statistical parser based on Combinatory Categorial Grammar (CCG) on the WSJ PTB, but first maps the treebank to CCG derivations semi-automatically.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2003),"Thirdly, many (lexical) parameter estimates do not generalize well between domains.","Secondly, the richer the annotation required, the harder it is to adapt the treebank to train parsers which make different assumptions about the structure of syntactic analyses.",
1139043314,false,finalized,3,1/24/2017 11:42:56,Neut,0.6966,W07-2203,"For instance, Gildea (2001) reports that WSJ-derived bilexical parameters in Collins' (1999) Model 1 parser contribute about 1% to parse selection accuracy when test data is in the same domain, but yield no improvement for test data selected from the Brown Corpus.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2001),"Tadayoshi et al (2005) adapt a statistical parser trained on the WSJ PTB to the biomedical domain by retraining on the Genia Corpus, augmented with manually corrected derivations in the same format.","Thirdly, many (lexical) parameter estimates do not generalize well between domains.",
1139043315,false,finalized,3,1/24/2017 09:53:49,Neut,0.6741,W07-2203,"For instance, Gildea (2001) reports that WSJ-derived bilexical parameters in Collins' (1999) Model 1 parser contribute about 1% to parse selection accuracy when test data is in the same domain, but yield no improvement for test data selected from the Brown Corpus.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1999),"Tadayoshi et al (2005) adapt a statistical parser trained on the WSJ PTB to the biomedical domain by retraining on the Genia Corpus, augmented with manually corrected derivations in the same format.","Thirdly, many (lexical) parameter estimates do not generalize well between domains.",
1139043316,false,finalized,3,1/24/2017 09:18:33,Neut,0.6776,W07-2203,"Tadayoshi et al (2005) adapt a statistical parser trained on the WSJ PTB to the biomedical domain by retraining on the Genia Corpus, augmented with manually corrected derivations in the same format.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2005),"To make statistical parsing more viable for a range of applications, we need to make more effective and flexible use of extant training data and minimize the cost of annotation for new data created to tune a system to a new domain.","For instance, Gildea (2001) reports that WSJ-derived bilexical parameters in Collins' (1999) Model 1 parser contribute about 1% to parse selection accuracy when test data is in the same domain, but yield no improvement for test data selected from the Brown Corpus.",
1139043317,false,finalized,3,1/24/2017 09:10:09,Weak,1.0,W07-2203,"Unsupervised methods for training parsers have been relatively unsuccessful to date, including expectation maximization (EM) such as the inside-outside algorithm (IOA) over PCFGs (Baker, 1979; Prescher, 2001).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Baker, 1979","However, Pereira and Schabes (1992) adapted the IOA to apply over semi-supervised data (unlabeled bracketings) extracted from the PTB.","To make statistical parsing more viable for a range of applications, we need to make more effective and flexible use of extant training data and minimize the cost of annotation for new data created to tune a system to a new domain.",
1139043318,false,finalized,3,1/24/2017 11:07:20,Weak,0.67,W07-2203,"Unsupervised methods for training parsers have been relatively unsuccessful to date, including expectation maximization (EM) such as the inside-outside algorithm (IOA) over PCFGs (Baker, 1979; Prescher, 2001).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"Prescher, 2001)","However, Pereira and Schabes (1992) adapted the IOA to apply over semi-supervised data (unlabeled bracketings) extracted from the PTB.","To make statistical parsing more viable for a range of applications, we need to make more effective and flexible use of extant training data and minimize the cost of annotation for new data created to tune a system to a new domain.",
1139043319,false,finalized,3,1/24/2017 11:16:08,Neut,1.0,W07-2203,"However, Pereira and Schabes (1992) adapted the IOA to apply over semi-supervised data (unlabeled bracketings) extracted from the PTB.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1992),They constrain the training data (parses) considered within the IOA to those consistent with the constituent boundaries defined by the bracketing.,"Unsupervised methods for training parsers have been relatively unsuccessful to date, including expectation maximization (EM) such as the inside-outside algorithm (IOA) over PCFGs (Baker, 1979; Prescher, 2001).",
1139043320,false,finalized,3,1/24/2017 09:41:25,Pos,1.0,W07-2203,"More recently, both Riezler et al (2002) and Clark and Curran (2004) have successfully trained maximum entropy parsing models utilizing all derivations in the model consistent with the annotation of the WSJ PTB, weighting counts by the normalized probability of the associated derivation.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2002),"In this paper, we extend this line of investigation by utilizing only unlabeled and partial bracketing.",Another is that the cost of annotation with unlabeled brackets should be lower than that of developing a representationally richer treebank.,
1139043321,false,finalized,3,1/24/2017 11:47:00,Neut,0.696,W07-2203,"More recently, both Riezler et al (2002) and Clark and Curran (2004) have successfully trained maximum entropy parsing models utilizing all derivations in the model consistent with the annotation of the WSJ PTB, weighting counts by the normalized probability of the associated derivation.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2004),"In this paper, we extend this line of investigation by utilizing only unlabeled and partial bracketing.",Another is that the cost of annotation with unlabeled brackets should be lower than that of developing a representationally richer treebank.,
1139043322,false,finalized,3,1/24/2017 11:27:28,CoCo,0.6749,W07-2203,"We contrast an IOA-based EM method for training a PGLR parser (Inui et al., 1997), similar to the method applied by Pereira and Schabes to PCFGs, to a range of confidence-based semi-supervised methods described below.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Inui et al., 1997)","The IOA is a generalization of the Baum-Welch or Forward-Backward algorithm, another instance of EM, which can be used to train Hidden Markov Models (HMMs).",We compare the performance of a statistical parsing model trained from a detailed treebank with that of the same model trained with semi-supervised techniques that require only unlabeled partially-bracketed data.,
1139043323,false,finalized,3,1/24/2017 09:33:50,Neut,1.0,W07-2203,Elworthy (1994) and Merialdo (1994) demonstrated that Baum-Welch does not necessarily improve the performance of an HMM part-ofspeech tagger when deployed in an unsupervised or semi-supervised setting.,http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1994),"These somewhat negative results, in contrast to those of Pereira and Schabes (1992), suggest that EM techniques require fairly determinate training data to yield useful models.","The IOA is a generalization of the Baum-Welch or Forward-Backward algorithm, another instance of EM, which can be used to train Hidden Markov Models (HMMs).",
1139043324,false,finalized,3,1/24/2017 11:26:49,Neut,0.6677,W07-2203,Elworthy (1994) and Merialdo (1994) demonstrated that Baum-Welch does not necessarily improve the performance of an HMM part-ofspeech tagger when deployed in an unsupervised or semi-supervised setting.,http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1994),"These somewhat negative results, in contrast to those of Pereira and Schabes (1992), suggest that EM techniques require fairly determinate training data to yield useful models.","The IOA is a generalization of the Baum-Welch or Forward-Backward algorithm, another instance of EM, which can be used to train Hidden Markov Models (HMMs).",
1139043325,false,finalized,3,1/24/2017 11:42:56,Neut,0.6966,W07-2203,"These somewhat negative results, in contrast to those of Pereira and Schabes (1992), suggest that EM techniques require fairly determinate training data to yield useful models.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1992),Another motivation to explore alternative non-iterative methods is that the derivation space over partiallybracketed data can remain large (>1K) while the confidence-based methods we explore have a total processing overhead equivalent to one iteration of an IOA-based EM algorithm.,Elworthy (1994) and Merialdo (1994) demonstrated that Baum-Welch does not necessarily improve the performance of an HMM part-ofspeech tagger when deployed in an unsupervised or semi-supervised setting.,
1139043326,false,finalized,3,1/24/2017 08:43:33,Neut,1.0,W07-2203,"constructed from this backbone (Tomita, 1987).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Tomita, 1987)",The residue of features not incorporated into the backbone are unified on each reduce action and if unification fails the associated derivation paths also fail.,24,
1139043327,false,finalized,3,1/24/2017 09:34:40,Pos,1.0,W07-2203,"The parser creates a packed parse forest represented as a graph-structured stack.2 The parse selection model ranks complete derivations in the parse forest by computing the product of the probabilities of the (shift/reduce) parse actions (given LR state and lookahead item) which created each derivation (Inui et al., 1997).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Inui et al., 1997)","Estimating action probabilities, consists of a) recording an action history for the correct derivation in the parse forest (for each sentence in a treebank), b) computing the frequency of each action over all action histories and c) normalizing these frequencies to determine probability distributions over conflicting (i.e.",The residue of features not incorporated into the backbone are unified on each reduce action and if unification fails the associated derivation paths also fail.,
1139043328,false,finalized,3,1/24/2017 11:12:23,Neut,1.0,W07-2203,"Inui et al (1997) describe the probability model utilized in the system where a transition is represented by the probability of moving from one stack state, i1, (an instance of the graph structured stack) to another, i.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1997),"They estimate this probability using the stack-top state si1, next input symbol li and next action ai.",shift/reduce or reduce/reduce) actions.,
1139043329,false,finalized,3,1/24/2017 09:12:49,Neut,0.6815,W07-2203,"In addition, Laplace estimation can be used to ensure that all actions in the 2The parse forest is an instance of a feature forest as defined by Miyao and Tsujii (2002).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2002),We will use the term 'node' herein to refer to an element in a derivation tree or in the parse forest that corresponds to a (sub-)analysis whose label is the mother's label in the corresponding CF 'backbone' rule.,"Therefore, normalization is performed over all lookaheads for a state or over each lookahead for the state depending on whether the state is a member of Ss or Sr, respectively (hereafter the I function).",
1139043330,false,finalized,3,1/24/2017 11:05:48,Neut,0.6599,W07-2203,"Following Pereira and Schabes (1992) given t = (s, U), a node's span in the parse forest is valid if it does not overlap with any span outlined in U, and hence, a derivation is correct if the span of every node in the derivation is valid in U.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(1992),"That is, if no crossing brackets are present in the derivation.","In this case, equality between the derivation tree and the treebank annotation A identifies the correct derivation.",
1139043331,false,finalized,3,1/24/2017 10:16:42,Pos,0.661,W07-2203,"The Susanne Treebank (Sampson, 1995) is utilized to create fully annotated training data.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Sampson, 1995)",25,3.2 The Susanne Treebank and Baseline Training Data,
1139043332,false,finalized,3,1/24/2017 10:19:40,Neut,1.0,W07-2203,"King et al (2003) describe the development of the PARC 700 Dependency Bank, a goldstandard set of relational dependencies for 700 sentences (from the PTB) drawn at random from section 23 of the WSJ (the de facto standard test set for statistical parsing).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2003),"In all the evaluations reported in this paper we test our parser over a gold-standard set of relational dependencies compatible with our parser output derived (Briscoe and Carroll, 2006) from the PARC 700 Dependency Bank (DepBank, henceforth).",3.4 The DepBank Test Data,
1139043333,false,finalized,3,1/24/2017 09:08:36,Neut,0.6486,W07-2203,"In all the evaluations reported in this paper we test our parser over a gold-standard set of relational dependencies compatible with our parser output derived (Briscoe and Carroll, 2006) from the PARC 700 Dependency Bank (DepBank, henceforth).",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Briscoe and Carroll, 2006)",The Susanne Corpus is a (balanced) subset of the Brown Corpus which consists of 15 broad categories of American English texts.,"King et al (2003) describe the development of the PARC 700 Dependency Bank, a goldstandard set of relational dependencies for 700 sentences (from the PTB) drawn at random from section 23 of the WSJ (the de facto standard test set for statistical parsing).",
1139043334,false,finalized,3,1/24/2017 10:17:49,Neut,0.6503,W07-2203,"We therefore, following Gildea (2001) and others, consider S, and also the baseline training data, B, as out-ofdomain training data.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,(2001),4 The Evaluation Scheme,All but one category (reportage text) is drawn from different domains than the WSJ.,
1139043335,false,finalized,3,1/24/2017 11:00:54,Neut,0.6599,W07-2203,"The parser's output is evaluated using a relational dependency evaluation scheme (Carroll, et al., 1998; Lin, 1998) with standard measures: precision, recall and F1.",http://www.aclweb.org/anthology/W/W07/W07-2203.pdf,"(Carroll, et al., 1998",Relations are organized into a hierarchy with the root node specifying an unlabeled dependency.,4 The Evaluation Scheme,
