_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1157166732,false,finalized,3,2/12/2017 18:49:12,Neut,0.3683,W12-2202,"Bautista et al (2009) also rely on a dictionary of synonyms, but their criterion for choosing the most appropriate one is wordlength rather than frequency.",http://www.aclweb.org/anthology/W/W12/W12-2202.pdf,(2009),"Caseli et al (2009) analyse lexical operations on a parallel corpus of original and manually simplified texts in Portuguese, using lists of simple words and discourse markers as resources.","The above approach to lexical simplification has been repeated in a number of works (Lal and Ruger, 2002; Burstein et al., 2007).",
1157166733,false,finalized,3,2/12/2017 18:11:08,Neut,0.6262,W12-2202,"The automatic alignments have then been manually corrected through a graphical editing tool within the GATE framework (Cunningham et al., 2002).",http://www.aclweb.org/anthology/W/W12/W12-2202.pdf,"(Cunningham et al., 2002)","A total of 570 sentences have been aligned (246 in original and 324 in simple texts), with the following correlations between them: one to one, one to many or many to one, as well as cases where there is no correlation (cases of content reduction through summarisation or information expansion through the introduction of definitions).","aligning algorithm based on Hidden Markov Models (Bott and Saggion, 2011) has been applied to obtain sentence-level alignments.",
1157166735,false,finalized,3,2/12/2017 18:35:28,CoCo,0.6749,W12-2202,"Together with syntactic analysis and transformations similar to those of Chandrasekar et al (1996), they employed lexical simplification based on looking up synonyms in WordNet and extracting Kucera-Francis frequency from the Oxford Psycholinguistic Database (Quinlan, 1992).",http://www.aclweb.org/anthology/W/W12/W12-2202.pdf,(1996),"Therefore, the most frequent of a set of synonyms for every content word of the input text was chosen to appear in its simplified version.","The PSET project (Carroll et al., 1998) dealt with simplification of news articles in English for aphasic readers.",
1157166736,false,finalized,3,2/12/2017 19:07:58,Neut,1.0,W06-2938,"The treebanks (Hajic et al., 2004; Chen et al., 2003; Bohmova et al., 2003; Kromann, 2003; van der Beek et al., 2002; Brants et al., 2002; Kawata and Bartels, 2000; Afonso et al., 2002; Dzeroski et al., 2006; Civit Torruella and MartiAntonin, 2002; Nilsson et al., 2005; Oflazer et al., 2003; Atalay et al., 2003) provided for the CoNLL shared task(Buchholz et al., 2006) were converted to a set of instances each of which consists of the attributes of a candidate word pair with a classification that indicates the existence, direction and type of the dependency link between the pair.",http://www.aclweb.org/anthology/W/W06/W06-2938.pdf,"(Hajic et al., 2004",An initial model is built to identify dependency relations between adjacent word pairs using a decision list learning algorithm.,This paper presents an approach to supervised learning of dependency relations in a language using standard machine learning techniques.,
1157166737,false,finalized,3,2/12/2017 18:28:49,Pos,1.0,P00-1059,"For a more detailed discussion of the issue of metrics in evaluation, of the metrics we have used, and of an experiment relating human judgments to these metrics, see (Bangalore et al., 2000).",http://www.aclweb.org/anthology/P/P00/P00-1059.pdf,"(Bangalore et al., 2000)",String accuracy measures the performance of the entire FERGUS system.,"This number is subtracted from and then divided by the length of the sentence, yielding a number between 0 and 1, with 1 the best score.",
1157166738,false,finalized,3,2/13/2017 05:07:17,Neut,0.6292,W00-1004,"A quote from the most recent Switchboard labeling standard (Hamaker et al., 1998) gives the flavor: 20.",http://www.aclweb.org/anthology/W/W00/W00-1004.pdf,"(Hamaker et al., 1998)","Hesitation Sounds: Use ""uh"" or ""oh"" for hesitations consisting of a vowel sound, and ""urn"" or ""hm"" for hesitations with a nasal sound, depending upon which transcription the actual sound is closest to.",An alternative approach is seen in some schemes used for labeling corpora for purposes of training and evaluating speech recognizers.,
1157166739,false,finalized,3,2/13/2017 04:57:38,Neut,1.0,W00-1004,"21: yes/no sounds: Use ""uh-huh"" or ""um-hum"" (yes) and ""huh-uh"" or ""hum-um"" (no) for anything remotely resembling these sounds of assent or denial"" Another scheme (Lander, 1996) lists several ""miscellaneous words"", including:",http://www.aclweb.org/anthology/W/W00/W00-1004.pdf,"(Lander, 1996)",30,"<other speaker responds> urn ok, I see your point.""",
1157166740,false,finalized,3,2/13/2017 05:05:39,Neut,0.6891,W00-1004,"While it is not possible to devise a single transcription scheme which is perfect for all purposes (Barry and Fourcin, 1992), it is clear that the current schemes all have room for improvement.",http://www.aclweb.org/anthology/W/W00/W00-1004.pdf,"(Barry and Fourcin, 1992)",3 Proposal,"2. can represent all observed grunts, and 3. unambiguously represents all meaningful differences in sound.",
1157166741,false,finalized,3,2/13/2017 05:07:04,Neut,0.6766,D13-1021,"Htun et al (2012) extended the many-to-many alignment for the sample-wise transliteration mining, but its noise model only handles the sample-wise noise and cannot distinguish partial noise.",http://www.aclweb.org/anthology/D/D13/D13-1021.pdf,(2012),We model partial noise in the CRP-based joint substring model.,We introduce a noise symbol to handle partial noise in the many-to-many alignment model.,
1157166742,false,finalized,3,2/13/2017 04:51:52,Neut,1.0,D13-1021,"phrases in statistical machine transliteration and improved transliteration performance (Finch and Sumita, 2010).",http://www.aclweb.org/anthology/D/D13/D13-1021.pdf,"(Finch and Sumita, 2010)","We extracted them by: 1) generate many-to-many word alignment, in which all possible word alignment links in many-to-many correspondences (e.g., 0-0 0-1 0-2 1-0 1-1 1-2 for  , c o m), 2) run phrase extraction and scoring same as a standard Moses training.","BASELINE 104,563 899,080 1,372,993 PROPOSED 104,561 893,366 1,317,256",
1157166743,false,finalized,3,2/13/2017 05:00:13,Neut,1.0,P06-2061,"A desired feature of computer-assisted translation (CAT) systems is the integration of the human speech into the system, as skilled human translators are faster at dictating than typing the translations (Brown et al., 1994).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Brown et al., 1994)","Additionally, incorporation of a statistical prediction engine, i.e.",1 Introduction,
1157166744,false,finalized,3,2/13/2017 04:54:08,Neut,1.0,P06-2061,"A statistical prediction engine provides the completions to what a human translator types (Foster et al., 1997; Och et al., 2003).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Foster et al., 1997","Then, one possible procedure for skilled human translators is to provide the oral translation of a given source text and then to post-edit the recognized text.","a statistical interactive machine translation system, to the CAT system is another useful feature.",
1157166745,false,finalized,3,2/13/2017 05:09:33,Neut,0.676,P06-2061,"In the post-editing step, a prediction engine helps to decrease the amount of human interaction (Och et al., 2003).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Och et al., 2003)","In a CAT system with integrated speech, two sources of information are available to recognize the speech input: the target language speech and the given source language text.","Then, one possible procedure for skilled human translators is to provide the oral translation of a given source text and then to post-edit the recognized text.",
1157166746,false,finalized,3,2/13/2017 05:01:10,Neut,0.6811,P06-2061,"For instance, the resulting word graph can be used in the prediction engine of a CAT system (Och et al., 2003).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Och et al., 2003)","The remaining part is structured as follows: in Section 2, a general model for an automatic text dictation system in the computer-assisted translation framework will be described.","Thus, the integration of MT models to ASR word graphs can be considered as an N-best rescoring but with very large value for N. Another advantage of working with ASR word graphs is the capability to pass on the word graphs for further processing.",
1157166747,false,finalized,3,2/13/2017 05:03:00,Pos,0.6628,P06-2061,"We rescore the ASR N-best lists with the standard HMM (Vogel et al., 1996) and IBM (Brown et al., 1993) MT models.",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Vogel et al., 1996)","The development and evaluation sets Nbest lists sizes are sufficiently large to achieve almost the best possible results, on average 1738 hypotheses per each source sentence are extracted from the ASR word graphs.","better MT system, and generating a larger N-best list from the ASR word graphs.",
1157166748,false,finalized,3,2/13/2017 05:05:39,Pos,1.0,P06-2061,"To rescore the N-best lists, we use the method of (Khadivi et al., 2005).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Khadivi et al., 2005)","But the results shown here are different from that work due to a better optimization of the overall ASR system, using a",4.2 N-best Rescoring,
1157166749,false,finalized,3,2/13/2017 05:07:17,Pos,1.0,P06-2061,"To limit the permutations, we used an approach as in (Kanthak et al., 2005).",http://www.aclweb.org/anthology/P/P06/P06-2061.pdf,"(Kanthak et al., 2005)",Each of these two acceptors results in different constraints for the generation of the hypotheses.,"a sequence of nodes with one incoming arc and one outgoing arc, the words of source language text are placed consecutively in the arcs of the acceptor, 2. an acceptor containing possible permutations.",
1157166750,false,finalized,3,2/13/2017 04:51:52,CoCo,0.6991,W13-2241,"Specifically, we want to employ our feature set in a multi-task kernel setting, similar to the one proposed by Cohn and Specia (2013).",http://www.aclweb.org/anthology/W/W13/W13-2241.pdf,(2013),"These kernels have the power to model inter-annotator variance and noise, which can lead to better results in the prediction of post-editing time.","In the future, we plan to further investigate these models by devising more advanced kernels and feature selection methods.",
1157166751,false,finalized,3,2/13/2017 05:09:33,Pos,0.6868,W13-2241,"For task 1.3, we used a subset of the 80 most general BB features as in (Shah et al., 2013), for which we had all the necessary resources available for the extraction.",http://www.aclweb.org/anthology/W/W13/W13-2241.pdf,"(Shah et al., 2013)","We selected the top 25 features for both models, based on empirical results found by Shah et al (2013) for a number of datasets, and then retrained the GP using only the selected features.","For task 1.1, we performed this feature selection over all 160 features mentioned in Section 2.",
1157166752,false,finalized,3,2/13/2017 05:36:53,Pos,1.0,W13-2241,"As a measure of informativeness we used Information Density (ID) (Settles and Craven, 2008).",http://www.aclweb.org/anthology/W/W13/W13-2241.pdf,"(Settles and Craven, 2008)",This measure leverages between the variance among instances and how dense the region (in the feature space) where the instance is located is:,"We optimised the Gaussian Process hyperparameters every 20 new instances, for both tasks.",
1157166753,false,finalized,3,2/13/2017 05:29:36,Pos,1.0,W13-2241,"In this work, we used the confidence method proposed by Vlachos (2008).",http://www.aclweb.org/anthology/W/W13/W13-2241.pdf,(2008),This is an method that measures the model's confidence on a held-out non-annotated dataset every time a new instance is added to the training set and stops the AL procedure when this confidence starts to drop.,"In a real annotation setting, it is important to decide when to stop adding new instances to the training set.",
1157166754,false,finalized,3,2/13/2017 04:57:08,Pos,0.6828,W13-2241,"While a variety of kernel functions are available, here we followed previous work on QE using GP (Cohn and Specia, 2013; Shah et al., 2013) and employed a squared exponential (SE) kernel with automatic relevance determination (ARD): where F is the number of features, 2f is the covariance magnitude and li > 0 are the feature length scales.",http://www.aclweb.org/anthology/W/W13/W13-2241.pdf,"(Cohn and Specia, 2013","The resulting model hyperparameters (SE variance 2f, noise variance 2n and SE length scales li) were learned from data by maximising the model likelihood.",The kernel function encodes the covariance (similarity) between each input pair.,
1157166755,false,finalized,3,2/13/2017 04:54:08,Pos,1.0,W13-2241,"To perform feature selection, we followed the approach used in Shah et al (2013) and ranked the features according to their learned length scales (from the lowest to the highest).",http://www.aclweb.org/anthology/W/W13/W13-2241.pdf,(2013),The length scales of a feature can be interpreted as the relevance of such feature for the model.,"To avoid poor hyperparameter values due to this, we performed a two-step procedure where we first optimise a model with all the SE length scales tied to the same value (which is equivalent to an isotropic model) and we used the resulting values as starting point for the ARD optimisation.",
1157166756,false,finalized,3,2/13/2017 05:03:00,Neut,1.0,N04-4019,1 shows a sample Speech Graffiti dialog User interactions with Speech Graffiti (independent of other speech interfaces) have previously been assessed in Rosenfeld et al (2000).,http://www.aclweb.org/anthology/N/N04/N04-4019.pdf,(2000),"Here we consider a head-to-head comparison: given the chance to interact with both types of interfaces, which would people choose?",Fig.,
1157166757,false,finalized,3,2/13/2017 05:05:46,Neut,1.0,N04-4019,"Guindon & Shuldberg, 1987; Ringle & Halstead-Nussloch, 1989; Sidner & Forlines, 2002).",http://www.aclweb.org/anthology/N/N04/N04-4019.pdf,"Guindon & Shuldberg, 1987","As far as we know, no studies have been done comparing constrained, ""universal"" languages and natural language interfaces directly as we have done in this study.",Several studies have previously found that users are able to interact successfully using constrained or subset languages (e.g.,
1157166758,false,finalized,3,2/13/2017 05:04:30,Neut,1.0,N04-4019,General information about the Speech Graffiti project and its motivation can be found in Rosenfeld et al (2001).,http://www.aclweb.org/anthology/N/N04/N04-4019.pdf,(2001),2 Method,"As far as we know, no studies have been done comparing constrained, ""universal"" languages and natural language interfaces directly as we have done in this study.",
1157166759,false,finalized,3,2/13/2017 04:51:09,Neut,0.6494,W15-4923,"MEANT, Lo and Wu (2011)), as we go beyond a ""flat"" n-gram matching but evaluate a meaningful entity, in our case a preposition-noun-verb triple.",http://www.aclweb.org/anthology/W/W15/W15-4923.pdf,(2011),3 Methodology,"Conceptually, this is loosely related to semantically focused metrics (e.g.",
1157166760,false,finalized,3,2/13/2017 05:10:34,CoCo,0.6818,W15-4923,"The presented work is similar to that of Agirre et al (2009), but is applied to a fully statistical MT system.",http://www.aclweb.org/anthology/W/W15/W15-4923.pdf,(2009),"The main difference is that Agirre et al (2009) use linguistic information to select appropriate translation rules, whereas we generate prepositions in a post-processing step.",Weller et al (2014) use noun class information as tree labels in syntactic SMT to model selectional preferences of prepositions.,
1157166761,false,finalized,3,2/13/2017 05:36:53,Pos,0.6371,W15-4923,"Our approach is integrated into an English-German morphology-aware SMT system which first translates into a lemmatized representation with a component to generate fully inflected forms in a second step, an approach similar to the work by Toutanova et al (2008) and Fraser et al (2012).",http://www.aclweb.org/anthology/W/W15/W15-4923.pdf,(2008),"The inflection requires the modeling of the grammatical case of noun phrases (among other features), which corresponds to determining the syntactic function1.",3 Methodology,
1157166762,false,finalized,3,2/13/2017 05:29:36,Neut,0.6811,W14-3611,"(Milne et al., 2007) proposed a system called ""KORU"" for query expansion using Wikipedia's most relevant articles to user's query.",http://www.aclweb.org/anthology/W/W14/W14-3611.pdf,"(Milne et al., 2007)",The system allows the user to refine the set of Wikipedia pages to be used for expansion.,Synonyms from WordNet are used to expand the question in order to extract the most semantically relevant passages to the question.,
1157166763,false,finalized,3,2/13/2017 05:07:21,Neut,1.0,P15-1061,"Like some other ranking approaches that only update two classes/examples at every training round (Weston et al., 2011; Gao et al., 2014), we can efficiently train the network for tasks which have a very large number of classes.",http://www.aclweb.org/anthology/P/P15/P15-1061.pdf,"(Weston et al., 2011",This is an advantage over softmax classifiers.,We use stochastic gradient descent (SGD) to minimize the loss function with respect to .,
1157166764,false,finalized,3,2/13/2017 05:04:44,Neut,1.0,P15-1061,"Over the years, various approaches have been proposed for relation classification (Zhang, 2004; Qian et al., 2009; Hendrickx et al., 2010; Rink and Harabagiu, 2010).",http://www.aclweb.org/anthology/P/P15/P15-1061.pdf,"(Zhang, 2004",Most of them treat it as a multiclass classification problem and apply a variety of machine learning techniques to the task in order to achieve a high accuracy.,5 Related Work,
1157166765,false,finalized,3,2/13/2017 05:30:56,CoCo,0.6816,P15-1061,These features are similar to the position features proposed by Collobert et al (2011) for the Semantic Role Labeling task.,http://www.aclweb.org/anthology/P/P15/P15-1061.pdf,(2011),In this work we also experiment with the word position embeddings (WPE) proposed by Zeng et al (2014).,Zeng et al (2014) propose the use of word position embeddings (position features) which help the CNN by keeping track of how close words are to the target nouns.,
1157166766,false,finalized,3,2/13/2017 05:02:41,CoCo,0.6811,P15-1061,This approach is similar to the one used by Weston et al (2014) to select negative examples.,http://www.aclweb.org/anthology/P/P15/P15-1061.pdf,(2014),We use the backpropagation algorithm to compute gradients of the network.,"For tasks where the number of classes is large, we can fix a number of negative classes to be considered at each example and select the one with the largest score to perform a gradient step.",
1157166767,false,finalized,3,2/13/2017 05:29:36,Pos,1.0,P15-1061,The third line in Table 4 shows the result reported by Zeng et al (2014) when only word embeddings and WPEs are used as input to the network (similar to our CNN+Softmax).,http://www.aclweb.org/anthology/P/P15/P15-1061.pdf,(2014),We believe that the word embeddings employed by them is the main reason their result is much worse than that of CNN+Softmax.,"CR-CNN outperforms CNN+Softmax in both precision and recall, and improves the F1 by 1.6.",
1157166768,false,finalized,3,2/13/2017 05:00:13,Neut,1.0,W08-0912,"Other assessments, such as the TOEFL Practice Online Speaking test, on the other hand, focus on more spontaneous, high-entropy responses (Zechner et al., 2007).",http://www.aclweb.org/anthology/W/W08/W08-0912.pdf,"(Zechner et al., 2007)","In this paper, we describe a spoken language test with heterogeneous task types, ranging from read speech to tasks that require candidates to give their opinions on an issue, whose goal is to assess communicative competence (Bachman, 1990; Bachman & Palmer, 1996); we call this test THT (Test with Heterogeneous Tasks).","Entropy in this context can be seen as a measure for how predictable the language in the expected spoken response is: Some tests, such as SET-10 (Bernstein 1999), are focused mostly on the lower entropy aspects of language, using tasks such as ""reading"" or ""repetition"", where the expected sequence of words is highly predictable.",
1157166769,false,finalized,3,2/13/2017 05:01:20,Pos,0.6164,W08-0912,"It is shown that the SET-10 test scores can predict different levels on the Oral Interaction Scale of the Council of Europe's Framework (North, 2000) for describing oral proficiency of second/foreign language speakers with reasonable accuracy.",http://www.aclweb.org/anthology/W/W08/W08-0912.pdf,"(North, 2000)",This paper further reports on studies done to correlate the SET-10 automated scores with the human scores from two other tests of oral English communication skills.,"In Bernstein et al (2000), an experiment is performed to investigate the performance of the SET-10 test in predicting speakers' oral proficiency.",
1157166770,false,finalized,3,2/13/2017 04:54:08,Neut,1.0,W08-0912,"The nonnative data came from the TOEFL Practice Online system, a web-based practice program for prospective takers of the Test Of English as a Foreign Language (TOEFL) (Zechner et al., 2007).",http://www.aclweb.org/anthology/W/W08/W08-0912.pdf,"(Zechner et al., 2007)","This data is somewhat different from the THT, as there are only high-entropy tasks in TOEFL Speaking and as the speakers are generally more proficient.","For this work, we are using a state-of-the-art gender-independent Hidden Markov Model speech recognizer whose acoustic model was trained on about 30 hours of non-native speech and whose language model was built on several hundred hours of both native and non-native speech.",
1157166771,false,finalized,3,2/13/2017 05:02:41,Pos,0.6884,W08-0912,"We used unsupervised maximum likelihood linear regression (MLLR) AM adaptation on top of the previous adaptation and optimization steps (Tomokiyo and Waibel, 2001; Wang et al., 2003).",http://www.aclweb.org/anthology/W/W08/W08-0912.pdf,"(Tomokiyo and Waibel, 2001","In this step, all words whose confidence score was higher than a pre-set threshold were collected and their acoustic information was used to adapt the acoustic model.",4.4 Unsupervised speaker adaptation,
1157166772,false,finalized,3,2/13/2017 04:54:08,Weak,0.6494,W14-4719,"Common surface-form oriented metrics like BLEU (Papineni et al., 2002), NIST (Doddington, 2002), METEOR (Banerjee and Lavie, 2005), CDER (Leusch et al., 2006), WER (Niel3en et al., 2000), and TER (Snover et al., 2006) do not explicitly reflect semantic similarity between the reference and machine translations.",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,"(Papineni et al., 2002)","Several large scale meta-evaluations (Callison-Burch et al., 2006; Koehn and Monz, 2006) have in fact reported that BLEU significantly disagrees with human judgments of translation adequacy.","Automatic MT evaluation has driven machine translation research for a decade and a half, but until recently little has been done to use lexical semantics as the main foundation for MT metrics.",
1157166773,false,finalized,3,2/13/2017 05:16:43,Neut,0.6339,W14-4719,"To assess alternative lexical access preferences and constraints for computing multiword expression associations, we now consider four alternative approaches to defining the lexical similarities si,pred and si,j, all of which employ a standard context vector model of the individual words/tokens in the multiword expression arguments between the reference and machine translations, as descibed by Lo et al (2012) and Tumuluru et al (2012).",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,(2012),3.1 Bag of words (geometric mean),3 Comparison of multiword expression association approaches,
1157166774,false,finalized,3,2/13/2017 05:00:13,Pos,1.0,W14-4719,"In the first maximum alignment based approach we will consider, the definitions of sz,pred and sz, are inspired by Mihalcea et al (2006) who normalize phrasal similarities according to the phrase length.",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,(2006),"1 Si,pred = 2 1precei,pred,fi,pred + recei,pred,fi,pred 1 =2 1precei,j,fi,j + recei,j ,fi,j",3.2 Maximum alignment (precision-recall average),
1157166775,false,finalized,3,2/13/2017 04:57:04,Pos,0.6868,W14-4719,"We computed sentence-level correlations following the benchmark assessment procedure used by WMT and NIST MetricsMaTr (Callison-Burch et al., 2008, 2010, 2011, 2012; and Bojar, 2013), which use T correlation coefficient, to evaluate the correlation of evaluation metrics against human judgment on ranking the translation adequacy of the three output.",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,"(Callison-Burch et al., 2008, 2010, 2011, 2012",A higher value for T indicates more similarity to the human adequacy rankings by the evaluation metrics.,output.,
1157166776,false,finalized,3,2/13/2017 05:01:20,Neut,0.7146,W14-4719,"The range of possible values of T correlation coefficient is 1], where 1 mean (2011a).",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,(2011a),"state-of-the-art systems' Machacek Kendall's systems' Kendall's Kendall's [-1, s the",A higher value for T indicates more similarity to the human adequacy rankings by the evaluation metrics.,
1157166777,false,finalized,3,2/13/2017 04:57:04,Neut,1.0,W14-4719,"Note that it is not simply a matter of lowering thresholds for accepting token alignments: Tumuluru et al (2012) showed that the competitive linking approach (Melamed, 1996) does not work as well as the strategies considered in this paper, whereas the ITG appears to be selective about the token alignments in a manner that better fits the semantic structure.",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,(2012),5 Conclusion,"The ITG tends whenever appropriate to accept clean, sparse alignments for role fillers, prefering to leave tokens unaligned instead of aligning them anyway as the other strategies tend to do.",
1157166778,false,finalized,3,2/13/2017 05:03:40,Pos,1.0,W14-4719,"To calculate the ( ) inside probability (or more accurately, inside score) of a pair of segments, P A   e/f|G , we use the algorithm described in Saers et al (2009).",http://www.aclweb.org/anthology/W/W14/W14-4719.pdf,(2009),"Given this, si,pred and si, now represent the length normalized BITG parse scores of the predicates and role fillers of the arguments of type j between the reference and machine translations.","The rule probability (or more accurately, rule weight) function p is set to be 1 for structural transduction rules, and for lexical transduction rules it is defined by MEANT's lexical similarity measure on English Gigaword context vectors.",
1157166779,false,finalized,3,2/13/2017 05:04:39,Neut,0.6679,W10-1609,"The objective of the Recognizing Textual Entailment Challenge is determining whether the meaning of the Hypothesis (H) can be inferred from a text (T) (Ido Dagan et al., 2006).",http://www.aclweb.org/anthology/W/W10/W10-1609.pdf,"(Ido Dagan et al., 2006)",This challenge has been organized by NIST in recent years.,1 Introduction,
1157166780,false,finalized,3,2/13/2017 05:03:00,Pos,0.6628,W10-1609,"We used four classifiers to learn every development set: (1) Support Vector Machine, (2) Ada Boost, (3) Multilayer Perceptron (MLP) and (4) Decision Tree using the open source WEKA Data Mining Software (Witten & Frank, 2005).",http://www.aclweb.org/anthology/W/W10/W10-1609.pdf,"(Witten & Frank, 2005)",In all the tables results we show only the accuracy of the best classifier.,"The training set SPARTE-Balanced was created by taking all true cases and randomly taking false cases, and then we build a balanced training set containing 1352 pairs, with 676 true and 676 false pairs.",
1157166781,false,finalized,3,2/13/2017 05:03:00,Neut,0.6628,P13-2128,"Syntax-based vector spaces are used widely in lexical semantics and are more versatile than word-based spaces (Baroni and Lenci, 2010).",http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,"(Baroni and Lenci, 2010)","However, they are also sparse, with resulting reliability and coverage problems.",Abstract,
1157166782,false,finalized,3,2/13/2017 05:09:33,Pos,1.0,P13-2128,This makes them more versatile; the Distributional Memory framework by Baroni and Lenci (2010) is applicable to a wide range of tasks.,http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,(2010),"It is also able - at least in principle - to capture more fine-grained types of semantic similarity such as predicateargument plausibility (Erk et al., 2010).","The advantage of syntactic models is that they incorporate a richer, structured notion of context.",
1157166783,false,finalized,3,2/13/2017 04:51:09,Neut,1.0,P13-2128,"Query expansion methods in Information Retrieval are also prominent cases of smoothing that addresses the lexical mismatch between query and document (Voorhees, 1994; Gonzalo et al., 1998; Navigli and Velardi, 2003).",http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,"(Voorhees, 1994","In lexical semantics, smoothing is often achieved by backing","Many of the methods were first applied in Language Modeling to deal with unseen n-grams (Chen and Goodman, 1999; Dagan et al., 1999).",
1157166784,false,finalized,3,2/13/2017 05:07:21,Neut,1.0,P13-2128,"We lemmatized and POS-tagged the German GUR350 dataset (Zesch et al., 2007), a set of 350 word pairs with human similarity judgments, created analogously to the well-known Rubenstein and Goodenough (1965) dataset for English.2 We predict",http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,"(Zesch et al., 2007)",2Downloadable from: http://goo.gl/bFokI,The first task is predicting semantic similarity.,
1157166785,false,finalized,3,2/13/2017 04:57:38,Pos,1.0,P13-2128,"We use version 1.3 of DERIVBASE (Zeller et al., 2013),1 a freely available resource that groups over 280,000 verbs, nouns, and adjectives into more than 17,000 nonsingleton derivational families.",http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,"(Zeller et al., 2013)",It has a precision of 84% and a recall of 71%.,"For German, there are several resources with derivational information.",
1157166786,false,finalized,3,2/13/2017 04:59:12,Pos,0.6628,P13-2128,"More specifically, we use the W x LW matricization of DM.DE, the German version (Pado and Utt, 2012) of Distributional Memory (Baroni and Lenci, 2010).",http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,"(Pado and Utt, 2012)","DM.DE was created on the basis of the 884M-token SDEWAC web corpus (Faa et al., 2010), lemmatized, tagged, and parsed with the German MATE toolkit (Bohnet, 2010).",The syntactic distributional model that we use represents target words by pairs of dependency relations and context words.,
1157166787,false,finalized,3,2/13/2017 04:57:08,Pos,1.0,P13-2128,"For synonym choice, we follow the method established by Mohammad et al (2007), measuring accuracy over covered items, with partial credit for ties.",http://www.aclweb.org/anthology/P/P13/P13-2128.pdf,(2007),Results for Semantic Similarity.,"We measure quality of the semantic similarity task as the Pearson correlation between the model predictions and the human judgments for covered items (Zesch et al., 2007).",
1157166788,false,finalized,3,2/13/2017 06:26:02,CoCo,0.6869,W15-2610,"Like the SENNA model, the Skip-gram model (Mikolov et al., 2013) is trained to differentiate between the correct central word of a phrase and a random replacement, which they refer to as negative sampling.",http://www.aclweb.org/anthology/W/W15/W15-2610.pdf,"(Mikolov et al., 2013)","Unlike SENNA, however, the Skipgram model tries to make this prediction using only a single one of the surrounding words at a time and ignores the ordering of those words, i.e.",2.3 Skip-gram,
1157166789,false,finalized,3,2/13/2017 05:30:56,Neut,1.0,W15-2610,"Klein and Manning (2003b), for example, show that the performance of an unlexicalised model can be substantially improved by splitting the existing symbols down into finer categories.",http://www.aclweb.org/anthology/W/W15/W15-2610.pdf,(2003b),Their subcategorizations were developed by hand based on linguistic intuitions and a careful error analysis.,"While an unlexicalized parser that uses syntactic categories based solely on the symbols found in the Penn Treebank will generally perform poorly, a number of results show that refining these categories can substantially improve performance.",
1157166790,false,finalized,3,2/13/2017 05:07:21,Pos,0.6317,W15-2610,"The ngram contexts achieved the best F-Scores fairly consistently for all parsers, vindicating our appeal to the psycholinguistic research of Cartwright and Brent (1997), Mintz (2003) and Redington et al (1998).",http://www.aclweb.org/anthology/W/W15/W15-2610.pdf,(1997),"Turning now to each parser individually, the baseline performance of the Berkeley Parser proved difficult to exceed, with only the 2gram distributional contexts giving any improvement.","Surprisingly, the Skip-gram model retrained on biomedical data (SG-bio) fared worse than the original (SG-news), due probably in large part to the fact that the original training data was almost 100 times larger than our 1.2B word corpus.",
1157166791,false,finalized,3,2/13/2017 05:12:35,Pos,0.6918,W15-2610,"KNN algorithms are also commonly used in Graph-Based Semi-Supervised Learning approaches (Das and Petrov, 2011; Altun et al., 2006; Subramanya et al., 2010), with the knearest-neighbour sets determining the edges that structure the graph.",http://www.aclweb.org/anthology/W/W15/W15-2610.pdf,"(Das and Petrov, 2011",POS tags are then propagated through the graph from labelled to unlabelled data.,"Thus, these clusters engender a form of distributional similarity comparable to that used in our KNN algorithm.",
1157166792,false,finalized,3,2/13/2017 05:01:20,Neut,0.7146,W15-2610,"The Berkeley Parser4 (Petrov et al., 2006), in contrast, is based on a method for automatically finding useful subcategorizations during training by splitting and merging the original nodes.",http://www.aclweb.org/anthology/W/W15/W15-2610.pdf,"(Petrov et al., 2006)","The model is an unlexicalized generative PCFG, but the granularity of the terminal and nonterminal categories found in training give it a much greater sensitivity to the syntactic behaviour of words and phrases than is possible using standard POS tags.",Their subcategorizations were developed by hand based on linguistic intuitions and a careful error analysis.,
